,close,open,high,low,pre_close
2018-10-15,6.961912911382138,7.100556980741098,7.189685311043288,6.952009763570782,7.021331798250263
2018-10-16,6.952009763570782,6.981719207004846,7.100556980741098,6.882687728891302,6.961912911382138
2018-10-17,6.9718160591934915,7.041138093872973,7.100556980741098,6.843075137645885,6.952009763570782
2018-10-18,6.714334216098278,7.001525502627555,7.001525502627555,6.654915329230151,6.9718160591934915
2018-10-19,6.882687728891302,6.67472162485286,6.912397172325366,6.645012181418797,6.714334216098278
2018-10-22,7.57590807568611,7.080750685118391,7.57590807568611,7.031234946061618,6.882687728891302
2018-10-23,7.783874179724552,7.902711953460805,8.100774909687892,7.6353269625542355,7.57590807568611
2018-10-24,7.912615101272159,7.526392336629337,8.110678057499246,7.466973449761211,7.783874179724552
2018-10-25,8.2295158312355,7.625423814742882,8.2295158312355,7.625423814742882,7.912615101272159
2018-10-26,7.96213084032893,8.14038750093331,8.20970953561279,7.922518249083513,8.2295158312355
2018-10-29,7.89280880564945,7.882905657838095,8.041356022819764,7.882905657838095,7.96213084032893
2018-10-30,8.348353604971752,7.922518249083513,8.437481935273942,7.882905657838095,7.89280880564945
2018-10-31,8.298837865914981,8.249322126858209,8.477094526519359,8.110678057499246,8.348353604971752
2018-11-01,8.88312358678489,8.496900822142068,9.13070228206875,8.477094526519359,8.298837865914981
2018-11-02,8.982155064898434,8.952445621464369,9.011864508332495,8.714770073991865,8.88312358678489
2018-11-05,8.88312358678489,8.902929882407598,8.962348769275724,8.724673221803219,8.982155064898434
2018-11-06,9.02176765614385,8.912833030218952,9.259443203616355,8.843510995539472,8.88312358678489
2018-11-07,8.734576369614574,8.932639325841661,8.962348769275724,8.724673221803219,9.02176765614385
2018-11-08,8.992058212709788,8.813801552105408,9.457506159843444,8.63554489150103,8.734576369614574
2018-11-09,9.02176765614385,8.932639325841661,9.209927464559584,8.843510995539472,8.992058212709788
2018-11-12,9.100992838634685,9.110895986446039,9.150508577691458,8.902929882407598,9.02176765614385
2018-11-13,9.209927464559584,8.922736178030306,9.457506159843444,8.813801552105408,9.100992838634685
2018-11-14,8.962348769275724,9.061380247389268,9.200024316748229,8.932639325841661,9.209927464559584
2018-11-15,9.110895986446039,9.031670803955205,9.160411725502811,8.972251917087078,8.962348769275724
2018-11-16,9.26934635142771,9.051477099577914,9.51692504671157,9.04157395176656,9.110895986446039
2018-11-19,9.62585967263647,9.190121168936875,9.754600594184074,9.160411725502811,9.26934635142771
2018-11-20,9.249540055805001,9.4674093076548,9.615956524825116,9.140605429880104,9.62585967263647
2018-11-21,9.259443203616355,9.100992838634685,9.308958942673128,9.081186543011977,9.249540055805001
2018-11-22,9.18021802112552,9.209927464559584,9.308958942673128,9.02176765614385,9.259443203616355
2018-11-23,8.7939952564827,9.190121168936875,9.299055794861774,8.724673221803219,9.18021802112552
2018-11-26,8.714770073991865,8.803898404294054,8.912833030218952,8.665254334935092,8.7939952564827
2018-11-27,8.714770073991865,8.833607847728118,8.893026734596244,8.675157482746446,8.714770073991865
2018-11-28,9.061380247389268,8.625641743689675,9.160411725502811,8.625641743689675,8.714770073991865
2018-11-29,8.714770073991865,9.071283395200622,9.150508577691458,8.694963778369155,9.061380247389268
2018-11-30,8.88312358678489,8.694963778369155,8.972251917087078,8.595932300255612,8.714770073991865
2018-12-03,9.140605429880104,9.308958942673128,9.447603012032088,9.051477099577914,8.88312358678489
2018-12-04,9.200024316748229,9.110895986446039,9.209927464559584,9.051477099577914,9.140605429880104
2018-12-05,9.031670803955205,9.091089690823331,9.120799134257394,8.962348769275724,9.200024316748229
2018-12-06,8.734576369614574,9.001961360521141,9.001961360521141,8.685060630557802,9.031670803955205
2018-12-07,8.843510995539472,8.754382665237282,8.902929882407598,8.754382665237282,8.734576369614574
2018-12-10,8.922736178030306,8.764285813048636,8.972251917087078,8.714770073991865,8.843510995539472
2018-12-11,8.902929882407598,9.011864508332495,9.031670803955205,8.7939952564827,8.922736178030306
2018-12-12,8.922736178030306,8.962348769275724,9.011864508332495,8.873220438973535,8.902929882407598
2018-12-13,8.952445621464369,8.922736178030306,9.061380247389268,8.784092108671345,8.922736178030306
2018-12-14,8.685060630557802,8.912833030218952,8.952445621464369,8.685060630557802,8.952445621464369
2018-12-17,8.685060630557802,8.714770073991865,8.754382665237282,8.546416561198841,8.685060630557802
2018-12-18,8.586029152444258,8.61573859587832,8.744479517425928,8.516707117764776,8.685060630557802
2018-12-19,8.506803969953422,8.61573859587832,8.655351187123738,8.496900822142068,8.586029152444258
2018-12-20,8.605835448066966,8.486997674330715,8.70486692618051,8.477094526519359,8.506803969953422
2018-12-21,8.516707117764776,8.595932300255612,8.645448039312384,8.486997674330715,8.605835448066966
2018-12-24,8.546416561198841,8.52661026557613,8.605835448066966,8.486997674330715,8.516707117764776
2018-12-25,8.249322126858209,8.447385083085296,8.467191378708005,7.98193713595164,8.546416561198841
2018-12-26,8.239418979046853,8.249322126858209,8.318644161537689,8.14038750093331,8.249322126858209
2018-12-27,8.100774909687892,8.437481935273942,8.477094526519359,8.080968614065183,8.239418979046853
2018-12-28,8.288934718103624,8.180000092178727,8.45728823089665,8.160193796556019,8.100774909687892
2019-01-02,8.219612683424145,8.288934718103624,8.338450457160398,8.170096944367373,8.288934718103624
2019-01-03,8.397869344028525,8.2295158312355,8.63554489150103,8.219612683424145,8.219612683424145
2019-01-04,9.051477099577914,8.328547309349043,9.21983061237094,8.308741013726335,8.397869344028525
2019-01-07,8.962348769275724,9.209927464559584,9.209927464559584,8.823704699916762,9.051477099577914
2019-01-08,8.912833030218952,8.902929882407598,9.100992838634685,8.823704699916762,8.962348769275724
2019-01-09,8.843510995539472,8.912833030218952,9.081186543011977,8.813801552105408,8.912833030218952
2019-01-10,8.625641743689675,8.893026734596244,8.893026734596244,8.576126004632902,8.843510995539472
2019-01-11,8.63554489150103,8.605835448066966,8.714770073991865,8.586029152444258,8.625641743689675
2019-01-14,8.586029152444258,8.655351187123738,8.714770073991865,8.516707117764776,8.63554489150103
2019-01-15,8.7939952564827,8.576126004632902,8.843510995539472,8.546416561198841,8.586029152444258
2019-01-16,8.655351187123738,8.744479517425928,8.813801552105408,8.61573859587832,8.7939952564827
2019-01-17,8.595932300255612,8.665254334935092,8.694963778369155,8.566222856821549,8.655351187123738
2019-01-18,8.63554489150103,8.605835448066966,8.685060630557802,8.556319709010195,8.595932300255612
2019-01-21,8.546416561198841,8.625641743689675,8.665254334935092,8.486997674330715,8.63554489150103
2019-01-22,8.36815990059446,8.546416561198841,8.605835448066966,8.328547309349043,8.546416561198841
2019-01-23,8.298837865914981,8.378063048405815,8.417675639651232,8.219612683424145,8.36815990059446
2019-01-24,8.397869344028525,8.328547309349043,8.477094526519359,8.298837865914981,8.298837865914981
2019-01-25,8.387966196217171,8.417675639651232,8.467191378708005,8.36815990059446,8.397869344028525
2019-01-28,8.387966196217171,8.427578787462586,8.546416561198841,8.358256752783106,8.387966196217171
2019-01-29,8.298837865914981,8.36815990059446,8.397869344028525,8.180000092178727,8.387966196217171
2019-01-30,8.2295158312355,8.27903157029227,8.348353604971752,8.199806387801436,8.298837865914981
2019-01-31,8.27903157029227,8.27903157029227,8.417675639651232,8.199806387801436,8.2295158312355
2019-02-01,8.45728823089665,8.36815990059446,8.45728823089665,8.348353604971752,8.27903157029227
2019-02-11,8.556319709010195,8.477094526519359,8.556319709010195,8.417675639651232,8.45728823089665
2019-02-12,8.645448039312384,8.556319709010195,8.714770073991865,8.486997674330715,8.556319709010195
2019-02-13,8.912833030218952,8.645448039312384,8.992058212709788,8.566222856821549,8.645448039312384
2019-02-14,8.902929882407598,8.922736178030306,9.031670803955205,8.86331729116218,8.912833030218952
2019-02-15,8.813801552105408,8.942542473653015,9.081186543011977,8.784092108671345,8.902929882407598
2019-02-18,9.358474681729898,8.902929882407598,9.388184125163964,8.902929882407598,8.813801552105408
2019-02-19,9.49711875108886,9.308958942673128,9.774406889806784,9.249540055805001,9.358474681729898
2019-02-20,9.576343933579697,9.51692504671157,9.754600594184074,9.407990420786671,9.49711875108886
2019-02-21,9.635762820447823,9.53673134233428,10.08140447195877,9.49711875108886,9.576343933579697
2019-02-22,10.596368158149199,9.76450374199543,10.596368158149199,9.556537637956987,9.635762820447823
2019-02-25,11.656004973964118,11.101428696528274,11.656004973964118,10.774624818753578,10.596368158149199
2019-02-26,11.963002556116106,11.56687664366193,12.537385129174659,11.56687664366193,11.656004973964118
2019-02-27,11.735230156454953,11.774842747700372,12.270000138268092,11.36881368743484,11.963002556116106
2019-02-28,11.269782209321297,11.586682939284637,11.586682939284637,11.042009809660147,11.735230156454953
2019-03-01,11.745133304266307,11.497554608982448,11.824358486757143,11.269782209321297,11.269782209321297
2019-03-04,11.88377737362527,11.873874225813916,12.517578833551951,11.586682939284637,11.745133304266307
2019-03-05,11.88377737362527,11.735230156454953,11.903583669247977,11.685714417398183,11.88377737362527
2019-03-06,12.468063094495179,11.824358486757143,12.685932346344975,11.784745895511726,11.88377737362527
2019-03-07,13.71585971872583,12.844382711326647,13.71585971872583,12.576997720420076,12.468063094495179
2019-03-08,13.468281023441971,13.567312501555515,14.844818569220234,13.319733806271655,13.71585971872583
2019-03-11,14.795302830163461,13.963438414009692,14.81510912578617,13.587118797178226,13.468281023441971
2019-03-12,14.557627282690955,14.755690238918044,14.983462638579194,14.062469892123236,14.795302830163461
2019-03-13,13.73566601434854,14.161501370236781,14.508111543634184,13.537603058121453,14.557627282690955
2019-03-14,13.01273622411967,13.468281023441971,14.022857300877819,12.824576415703936,13.73566601434854
2019-03-15,13.052348815365088,13.161283441289985,13.50789361468739,12.953317337251544,13.01273622411967
2019-03-18,13.34944324970572,13.062251963176442,13.34944324970572,12.517578833551951,13.052348815365088
2019-03-19,13.220702328158112,13.290024362837594,13.468281023441971,13.072155110987795,13.34944324970572
2019-03-20,13.26031491940353,13.111767702233214,13.537603058121453,12.983026780685606,13.220702328158112
2019-03-21,13.478184171253327,13.220702328158112,13.80498804902802,13.111767702233214,13.26031491940353
2019-03-22,13.319733806271655,13.448474727819264,13.5276999103101,13.01273622411967,13.478184171253327
2019-03-25,12.606707163854141,12.973123632874252,13.161283441289985,12.576997720420076,13.319733806271655
2019-03-26,12.487869390117886,12.685932346344975,12.903801598194772,12.378934764192989,12.606707163854141
2019-03-27,12.616610311665495,12.656222902910912,12.824576415703936,12.497772537929242,12.487869390117886
2019-03-28,12.329419025136216,12.576997720420076,12.745351233213102,12.20067810358861,12.616610311665495
2019-03-29,13.408862136573845,12.428450503249762,13.448474727819264,12.418547355438406,12.329419025136216
2019-04-01,13.547506205932807,13.319733806271655,13.834697492462086,13.290024362837594,13.408862136573845
2019-04-02,13.369249545328428,13.547506205932807,13.75547230997125,13.290024362837594,13.547506205932807
2019-04-03,13.923825822764275,13.091961406610507,13.943632118386983,13.042445667553734,13.369249545328428
2019-04-04,13.923825822764275,14.062469892123236,14.191210813670843,13.71585971872583,13.923825822764275
2019-04-08,13.478184171253327,14.042663596500526,14.062469892123236,13.309830658460301,13.923825822764275
2019-04-09,13.71585971872583,13.398958988762491,13.765375457782604,13.299927510648947,13.478184171253327
2019-04-10,13.329636954083012,13.547506205932807,13.567312501555515,13.072155110987795,13.71585971872583
2019-04-11,12.963220485062898,13.319733806271655,13.43857158000791,12.953317337251544,13.329636954083012
2019-04-12,13.052348815365088,13.091961406610507,13.220702328158112,12.913704746006125,12.963220485062898
2019-04-15,12.775060676647165,13.270218067214884,13.389055840951137,12.735448085401746,13.052348815365088
2019-04-16,13.10186455442186,12.676029198533621,13.111767702233214,12.517578833551951,12.775060676647165
2019-04-17,13.210799180346758,13.34944324970572,13.587118797178226,13.17118658910134,13.10186455442186
2019-04-18,13.01273622411967,13.121670850044568,13.210799180346758,12.874092154760708,13.210799180346758
2019-04-19,13.111767702233214,13.042445667553734,13.240508623780821,12.973123632874252,13.01273622411967
2019-04-22,12.834479563515291,13.240508623780821,13.28012121502624,12.775060676647165,13.111767702233214
2019-04-23,12.814673267892582,12.775060676647165,13.161283441289985,12.705738641967685,12.834479563515291
2019-04-24,13.389055840951137,12.893898450383418,13.50789361468739,12.883995302572062,12.814673267892582
2019-04-25,12.854285859138,13.220702328158112,13.398958988762491,12.854285859138,13.389055840951137
2019-04-26,12.636416607288202,12.676029198533621,13.032542519742378,12.576997720420076,12.854285859138
2019-04-29,12.052130886418293,12.646319755099558,12.715641789779038,12.032324590795586,12.636416607288202
2019-04-30,12.220484399211319,12.071937182041003,12.388837912004343,12.032324590795586,12.052130886418293
2019-05-06,11.289588504944007,11.735230156454953,11.844164782379853,11.269782209321297,12.220484399211319
2019-05-07,11.576779791473284,11.339104244000778,11.646101826152764,11.309394800566714,11.289588504944007
